gene_name	n_syn	n_mis	n_non	n_spl	exp_syn	exp_mis	exp_non	exp_spl	exp_syn_cv
GFAP	0	0	0	0	0.212031078520385	0.505470098790072	0.0334540770829193	0.0104117078531787	0.209081381847187
GFER	0	0	0	0	0.116491813672851	0.265354066400736	0.00963563780754179	0.00404847716038673	0.113765923791222
GFI1	0	0	0	0	0.236241975652587	0.481701468121087	0.0265056423602603	0.011392215693346	0.365304420915562
GFI1B	0	0	0	0	0.144928712381479	0.342677557738314	0.0186301227292778	0.00895933596496166	0.149506139375433
GFM1	1	2	0	0	0.216576280112564	0.765408785458709	0.069528242893259	0.0343183610975221	0.190133614128086
GFM2	0	2	0	0	0.213454751910337	0.765245734578635	0.0642986766169784	0.0419565210324656	0.203146937116154
GFOD1	0	1	0	0	0.257311192743309	0.445709064468079	0.0170803461145412	0.00147244339750541	0.239911933731343
GFOD2	0	0	0	0	0.206895202274082	0.409737647685778	0.0194342108736906	0.002772843954928	0.162563014546014
GFPT1	0	1	0	0	0.219027046014362	0.730930158456522	0.0551972696974211	0.0373668716105948	0.204928309888726
GFPT2	0	0	0	0	0.356417299823942	0.738114591135602	0.0441055759306346	0.0397898806682094	0.399344120919169
GFRA1	0	0	0	0	0.202939612380942	0.455898901593282	0.0269772389947918	0.0229129902937596	0.213688758678928
GFRA2	1	0	0	0	0.226999163257819	0.508419582237166	0.0223479615862363	0.0153796612364799	0.260060848511582
GFRA3	0	0	0	0	0.183753462299774	0.399402091694565	0.021491044429137	0.0144701068545988	0.192125419939113
GFRA4	1	1	0	0	0.190188485516252	0.388141361981593	0.01452474782002	0.00867982181651092	0.186642820538941
GFRAL	0	0	0	0	0.111103496696482	0.358082099945867	0.0311327025168036	0.0172898983671878	0.130773438437835
GFY	0	1	0	0	0.224836265686143	0.560247428740091	0.0321629279418063	0.00304473308240201	0.256516872230706
GGA1	0	1	0	0	0.338669172963614	0.690432928690501	0.0342474947850466	0.0306578952366404	0.294942897702045
GGA2	0	0	0	0	0.264719599599033	0.609825237301161	0.0411905208166334	0.0281362177502487	0.241502025061914
GGA3	0	0	0	0	0.332031352239722	0.699342765400988	0.0381978188915031	0.0316562484616364	0.29806790092712
GGACT	0	0	0	0	0.0992632740413032	0.188924268521789	0.00738987463136553	0	0.0714455901100909
GGCT	0	0	0	0	0.0596203132901731	0.180002297151196	0.01811553528397	0.00601271976211781	0.0641270753685981
GGCX	0	0	0	0	0.284303505454046	0.733500955953577	0.0610383262132109	0.0294240098490453	0.261345631001871
GGH	0	0	0	0	0.10805502774425	0.299543433232861	0.0210901070777678	0.0206077479829885	0.107427838883451
GGN	0	0	0	0	0.366857451266017	0.763927679643057	0.0309219577860633	0.00284531522342409	0.28540121530194
GGNBP1	0	0	0	0	0.0432910893445007	0.117707902070836	0.00952967673649657	0.00306448860205968	0.0414810037944783
GGNBP2	0	0	0	0	0.187694628263717	0.730389331357195	0.0623187950102304	0.0266165131195725	0.169701030025798
GGPS1	0	0	0	0	0.0836981155306869	0.283878524149092	0.0228810681885185	0.00410126763230181	0.0709217811741684
GGT1	0	1	0	0	0.327192565497812	0.596398991610858	0.023467703356508	0.018892348568186	0.261417316377504
GGT2	1	0	0	0	0.306535240869319	0.576345288590412	0.0234310855158953	0.0168939549427024	0.153566820418531
GGT5	0	0	0	0	0.308741738432831	0.564917840442808	0.0349757521150808	0.0251475514372861	0.323628619902759
GGT6	1	0	0	0	0.210667241293479	0.461432427158526	0.0260335904691919	0.00466766757789209	0.176269357951729
GGT7	0	0	0	0	0.362340874739525	0.717424797818563	0.0301741515801924	0.0258539274172253	0.294507687071512
GGTLC1	0	0	0	0	0.123353831136399	0.237687815823626	0.008378901393466	0.00619610340926638	0.111149422875028
GGTLC2	0	0	0	0	0.132728066854612	0.249241931354942	0.00890117859231164	0.00593394392366254	0.0715733269299392
GGTLC3	0	0	0	0	0.13114303038051	0.24952991812146	0.0103440533253497	0.00619610340926638	0.0392827380160297
GH1	0	0	0	0	0.104938151739599	0.214460907722266	0.0123340624721493	0.0103206291529095	0.101345749936228
GH2	0	0	0	0	0.112973799479194	0.251577770053856	0.0211764892449684	0.00581728576952045	0.113294884075228
GHDC	2	0	0	0	0.221091159307609	0.495313915708206	0.0339331251737533	0.0128099311412901	0.166818827695863
GHITM	1	0	0	0	0.113661674653086	0.314849590269127	0.021652730328298	0.0151744422221966	0.105587768449819
GHR	0	0	0	0	0.189238728713907	0.616606207389077	0.0568589834218751	0.0185642738268532	0.215119806113977
GHRH	0	0	0	0	0.0419177909045026	0.103355406495282	0.00676047097258076	0.00573385942098444	0.0469639339151703
GHRHR	0	0	0	0	0.212816252339876	0.410356263545107	0.0223826551416447	0.0229166097188067	0.210142461030513
GHRL	0	0	0	0	0.0494318116747952	0.110645817762369	0.0110390067432131	0.00716835672204289	0.0411499955268726
GHSR	0	1	0	0	0.238811527695829	0.392555274792768	0.0160401165318161	0.00160165786038832	0.302137187333135
GID4	0	1	0	0	0.151568114138646	0.338412868492307	0.0150034995630894	0.00587681985250459	0.12961227843992
GID8	0	0	0	0	0.098521848720169	0.247621212734963	0.0228741372748154	0.00568504028662171	0.0879113193308583
GIF	0	0	0	0	0.179229097015729	0.377009638373939	0.0243797602092626	0.0209307733827924	0.199358331418812
GIGYF1	1	1	0	0	0.456954464669901	1.10798434423369	0.0819636870264631	0.0516346333919724	0.364057545619074
GIGYF2	0	0	0	0	0.353297725377153	1.42235662107405	0.158801390045987	0.0596087454650701	0.32210500104148
GIMAP1	0	1	0	0	0.164991903326266	0.332097977482622	0.0159652081897628	0.00280924269724707	0.141463739657256
GIMAP2	0	1	0	0	0.0999819831192214	0.293018539151817	0.0239114926078714	0.00280924269724707	0.110729370526722
GIMAP4	0	1	0	0	0.118304102548413	0.354156257821743	0.0200546938040673	0.00149317534666008	0.149663315485989
GIMAP5	1	0	0	0	0.128130789578892	0.277071898252684	0.0191183304031663	0.00280924269724707	0.138907569334194
GIMAP6	0	0	0	0	0.125656967097034	0.295098960375769	0.0221311288651055	0.00142944634929261	0.160966175672989
GIMAP7	0	2	0	0	0.0974886541806006	0.290241748647636	0.0204375126396533	0	0.114052006184138
GIMAP8	0	1	0	0	0.259595562214638	0.649889047683267	0.0461877043340884	0.0070577057437149	0.289747740039907
GIN1	0	1	0	0	0.138636965670516	0.504120026420934	0.041036819075724	0.0152712057875824	0.118351089412255
GINM1	0	0	0	0	0.119211307768059	0.32238687418386	0.0260665660634987	0.0147813359370415	0.100902593940731
GINS1	0	0	0	0	0.0649544341124994	0.208543022781277	0.0223445811313521	0.0120433419761543	0.0662232674605647
GINS2	0	0	0	0	0.0867463434582494	0.185532988322153	0.0133637559865784	0.00771603329049102	0.0823208790230973
GINS3	0	0	0	0	0.105616116028496	0.269553619030937	0.0211126703663347	0.00581191041976805	0.105342436715307
GINS4	0	2	0	0	0.0893313440529215	0.2387517304733	0.0158488356151374	0.0135526992455696	0.0770207694406226
GIP	0	0	0	0	0.0628409108805152	0.149289330260401	0.0122862825486763	0.00653718984896683	0.0687038246821465
GIPC1	0	0	0	0	0.184533035597175	0.375100599740413	0.0151466198286051	0.00944071069915916	0.147673977663122
GIPC2	1	0	0	0	0.127413368992727	0.333870869987395	0.0241574849070992	0.0129402287127052	0.139006590019141
GIPC3	1	0	0	0	0.18890409210974	0.376803459604686	0.0145118956661216	0.0113329967147965	0.174218859067633
GIPR	0	0	0	0	0.251668956133627	0.497230299242133	0.0284107379702328	0.024888935161818	0.252928992678096
GIT1	0	1	0	0	0.350753092317618	0.824861394831334	0.0465243205359977	0.0460363339333355	0.307016985647647
GIT2	0	0	0	0	0.312054541501892	0.808491376980766	0.0584620747720448	0.0438112129797537	0.267500877856264
GJA1	1	0	0	0	0.141791421248291	0.38107739416729	0.032241954663537	0	0.203843473390942
GJA10	0	0	0	0	0.15929408756098	0.54046877535018	0.0460760356975778	0	0.168766924419548
GJA3	0	1	0	0	0.284628318599606	0.496781216372328	0.0186495337472807	0	0.255600374507757
GJA4	0	0	0	0	0.162146483714184	0.350342843161008	0.0234629847602601	0	0.14248041500251
GJA5	0	1	0	0	0.153214842468975	0.359914621599206	0.0253091080318038	0	0.17285752371938
GJA8	0	1	0	0	0.232829710824198	0.462167840982747	0.0280380438836768	0	0.266454212197096
GJA9	0	0	0	0	0.14581486739326	0.5006318840251	0.0412903199062395	0	0.137011812135068
GJB1	0	2	0	0	0.143357591962762	0.295831620364269	0.0145375485265816	0	0.230378931406417
GJB2	0	0	0	0	0.118406313663012	0.228758891711664	0.0107298007166882	0	0.142079606114453
GJB3	0	1	0	0	0.148620634984642	0.274901853834729	0.0181961355681061	0	0.137745988978382
GJB4	0	0	0	0	0.149429117892006	0.279323490657844	0.0114591182130428	0	0.18798845337643
GJB5	1	0	0	0	0.138060731313302	0.28322830563196	0.0175208016491991	0	0.177732575126473
GJB6	0	0	0	0	0.110773433713906	0.252726745487071	0.0173519535651646	0	0.122710531525379
GJB7	0	0	0	0	0.0886415615606813	0.193689823259402	0.012815981261578	0	0.116568019282285
GJC1	0	1	0	0	0.138709818799337	0.391340149367958	0.0278456748374978	0	0.141346931478844
GJC2	0	1	0	0	0.290144726336373	0.553878870391287	0.0191976258117023	0	0.161066578671707
GJC3	0	0	0	0	0.10856520217626	0.270939566130664	0.017157316154854	0.00282454312045926	0.119474531399787
GJD2	0	0	0	0	0.121656365203979	0.312533406619825	0.0227949615303907	0.00159204520455427	0.149766367868359
GJD3	0	0	0	0	0.207950725456322	0.370136065272438	0.0131183003281699	0.00286301974068362	0.199235500172509
GJD4	0	1	0	0	0.225806428629845	0.43184263188097	0.0197980850120805	0.00157228968489659	0.221056210396231
GJE1	0	0	0	0	0.0626397093794121	0.182024095610077	0.0143260314105767	0.00310180622679351	0.0894878273850235
GK	0	1	0	0	0.169806721761913	0.525837018268866	0.0403895348556015	0.0415125651158622	0.130551301954397
GK2	0	3	0	0	0.152515677046481	0.534780150364296	0.0366600089821296	0	0.223530961857527
GK5	0	0	0	1	0.155176015620831	0.516977676443348	0.0409740067966733	0.0314016032299489	0.138169504959845
GKAP1	0	0	0	0	0.0903544796466215	0.38295875432362	0.0421826984077645	0.0166741957519219	0.0746968382908983
GKN1	0	0	0	0	0.0711137435018899	0.184896008663208	0.0134614902990134	0.0112974350306517	0.0799172605953707
GKN2	1	0	0	0	0.069085540191284	0.164894029397745	0.0119418092468528	0.0106723763613208	0.0785083592531422
GLA	0	0	0	0	0.127929294289696	0.410249195994541	0.0402198913741008	0.0116322402363154	0.156457574147305
GLB1	0	0	0	0	0.269531513956076	0.70873218947946	0.0442275996504756	0.0413185336229075	0.244570958165176
GLB1L	0	1	0	0	0.238460033639974	0.613173107250382	0.0386680363805334	0.0298536477143052	0.180979840882581
GLB1L2	0	0	0	0	0.303198365395674	0.632037177545448	0.0380343419494481	0.0376358988769909	0.311383267707741
GLB1L3	1	1	0	0	0.28659058164797	0.6627609779422	0.0465512269817844	0.0415190954585905	0.371552035776703
GLCCI1	0	0	0	0	0.24059268476593	0.639155657813575	0.0473470511342494	0.0175393474660227	0.249496275258989
GLCE	0	0	0	0	0.186781866475715	0.582474690676394	0.0399959320222193	0.00453147879418123	0.160846682071248
GLDC	1	0	0	0	0.396579366916045	1.05464599998204	0.0704072107622389	0.0511530164859038	0.397444380965505
GLDN	0	0	0	0	0.226137677738737	0.578198425734471	0.0369481459984015	0.0199191924854784	0.256122795493266
GLE1	0	1	0	0	0.246446969677077	0.712369367400274	0.0589062447882789	0.0392794217128185	0.200664674702841
GLG1	2	0	0	1	0.456191714467487	1.27222660010996	0.109081893306566	0.0582124532344131	0.406811302477787
GLI1	0	1	1	0	0.373864450395766	1.10804078957008	0.0662264138063675	0.0228566383015478	0.312119630346426
GLI2	0	1	0	0	0.836514461912497	1.70037337890649	0.0752261691062052	0.0210299218036069	0.880007379839322
GLI3	0	0	0	0	0.765842132881829	1.69542046183743	0.0967438555205593	0.0315953588297857	0.822249844957831
GLI4	0	1	0	0	0.226448904432757	0.457829530542314	0.0225915768081631	0.00414377300490254	0.158651881197014
GLIPR1	0	0	0	0	0.0797345166511838	0.242262391465767	0.0225111055707891	0.013863537028917	0.0728199865524639
GLIPR1L1	0	0	0	0	0.0731580868386924	0.218753653013532	0.0175632491967717	0.0161120601054273	0.0879955902283301
GLIPR1L2	0	1	0	0	0.102068502110582	0.342456064365452	0.028274011928681	0.0129177837392052	0.105909061547764
GLIPR2	0	0	0	0	0.0748777731792269	0.159347403307933	0.0100698007349542	0.00611718630379613	0.0765566770141827
GLIS1	1	0	0	0	0.301045935012632	0.635877900880377	0.0303586480272153	0.0137426061185029	0.327118397735578
GLIS2	0	0	0	0	0.258479229761951	0.522402231441472	0.019935054781824	0.00890634782648762	0.189760045622673
GLIS3	1	5	0	0	0.413095793309512	0.973296475729088	0.0605973092610937	0.0202734205691126	0.440016161672832
GLMN	0	1	0	0	0.143630789755532	0.534246295952484	0.0598483250650571	0.0396422787507413	0.130120828643257
GLO1	0	1	0	0	0.0651948764022006	0.189105996777157	0.0149297880409548	0.00970632875118366	0.0636225839971986
GLOD4	0	0	0	0	0.11846254530324	0.329330092451333	0.0199391002230635	0.0165674315678482	0.101668837873004
GLOD5	0	1	0	0	0.0664713204752511	0.1636683598513	0.00908696086032424	0.00469585586602818	0.0768183139530127
GLP1R	0	0	0	0	0.240343076148035	0.435188580219018	0.0281165202854702	0.0257726303112438	0.287215593888792
GLP2R	0	1	0	0	0.233786767001687	0.541371084388862	0.044373431419491	0.0281222474137	0.264655150976533
GLRA1	0	1	0	0	0.186945116454284	0.44655351430682	0.0284943132136611	0.0151512081093509	0.230947741401935
GLRA2	1	1	0	0	0.176511887031143	0.439970756047028	0.0272115300649832	0.0172020327203086	0.221488018682255
GLRA3	0	1	0	0	0.149229956353407	0.457271574518347	0.0428287156261404	0.0168621856373143	0.18556732485717
GLRA4	0	0	0	0	0.17891638672785	0.424217335207759	0.0241591251568499	0.0132570022648987	0.226445927477677
GLRB	0	1	0	0	0.160639171817019	0.45259198089267	0.032748893947627	0.0176061955871074	0.17311803311883
GLRX	0	0	0	0	0.0501817782316231	0.0968686206746732	0.00965401154015013	0.00165583786972341	0.0529004021703173
GLRX2	0	1	0	0	0.0551333850688242	0.16445378522604	0.0136101280241219	0.00473313844219642	0.0535394057444257
GLRX3	0	0	0	0	0.110325956942265	0.325312955955827	0.0317957754608931	0.0196145927176435	0.10397773395334
GLRX5	0	0	0	0	0.102081820989424	0.185909149148629	0.00840475159897283	0.00161584223720708	0.107071079689299
GLS	0	1	1	0	0.225751504557172	0.679767092794814	0.053855962774695	0.0342321384227228	0.227604465705968
GLS2	0	1	0	0	0.243276070705082	0.593843421028066	0.0423265273388788	0.0395530422165195	0.194523653150029
GLT1D1	1	0	0	0	0.14616885880114	0.349762212713036	0.0303316753333607	0.0267928045128616	0.169608584453444
GLT6D1	0	0	0	0	0.124304494562591	0.271270305639902	0.0166213100867791	0.00719983872111034	0.164823762396409
GLT8D1	0	0	0	0	0.114276340846751	0.344363857375037	0.0301982466918816	0.0166230414010053	0.0964419560335495
GLT8D2	0	0	0	0	0.141108724388401	0.332027237932029	0.026648799110537	0.0190687707550163	0.126857308188097
GLTP	0	0	0	0	0.124379003876863	0.213763374108668	0.00952387330503458	0.0095405522329937	0.11103080844731
GLTPD1	0	0	0	0	0.13266939930423	0.24597221302545	0.00946129733525973	0.00328401831614927	0.0966310626000817
GLTPD2	0	0	0	0	0.192927645449088	0.362884632455067	0.0128556754613084	0.00571608271343923	0.194863022177508
GLTSCR1	1	1	0	0	0.961828351418282	1.64779256929292	0.053751282953497	0.0254201232540262	0.823096202705718
GLTSCR1L	0	3	0	0	0.35623359905722	1.05618926761299	0.0863813281894394	0.0225254418060131	0.268708067039809
GLTSCR2	1	2	0	0	0.244053969623544	0.553162690539755	0.0319027870898376	0.0246105392468133	0.205392312506603
GLUD1	0	0	0	0	0.228919384781228	0.591886403465928	0.0229842592566864	0.0209224410753371	0.212894465726851
GLUD2	0	0	0	0	0.230300767933137	0.589263344421024	0.0228153413254358	0	0.307851471239321
GLUL	1	0	0	0	0.131325739638938	0.389951830863079	0.0227297063303516	0.0118943911065651	0.147884958391515
GLYAT	0	0	0	0	0.0976976300995521	0.26758387838961	0.0213198202436847	0.00618119638084857	0.141988723452387
GLYATL1	0	1	0	0	0.106201486827787	0.344067837271728	0.0374790293412002	0.0147515576635337	0.118423917379757
GLYATL2	0	0	0	0	0.0835627952796331	0.271147323957758	0.0243460273205	0.00957316330598432	0.101734155955622
GLYATL3	0	1	0	0	0.112829263998626	0.286012849486635	0.0223139432294896	0.00611033059718751	0.125341684352956
GLYCTK	0	2	0	0	0.219914855209994	0.49159587332081	0.0246616570906714	0.00636715126349344	0.202000534419894
GLYR1	0	1	0	0	0.251707343091994	0.579728753085618	0.0357330911386293	0.0307416108661522	0.214585367876471
GM2A	0	0	0	0	0.0960303443696598	0.181064672088839	0.00760403551503258	0.00457442613848537	0.0875942414489038
GMCL1	0	0	0	0	0.159363626952773	0.49996636403527	0.0482256010566392	0.0278700596156905	0.142234242485122
GMDS	0	1	0	0	0.166485724376813	0.394668033584261	0.0270795746224999	0.0200762381938957	0.158754679029357
GMEB1	0	0	0	0	0.213306446491536	0.538427203614978	0.0414040048054172	0.0176152575856905	0.158363249278676
GMEB2	0	0	0	0	0.305312460619553	0.562080337713567	0.0250512486262522	0.0186394341772058	0.231828149685229
GMFB	0	0	0	0	0.0372910532353333	0.166413140209814	0.0136780952073541	0.0107427978454174	0.0397039435049294
GMFG	0	0	0	0	0.0530651704174431	0.151024515217856	0.0101451920287998	0.0119936448827819	0.0431234932056986
GMIP	1	0	0	0	0.457356578016539	1.07102378149478	0.0625520688582628	0.0390742899629589	0.385132913707058
GML	0	0	0	0	0.050653499002723	0.146776732911348	0.00786588221367924	0.00496906751150522	0.064383718010326
GMNC	0	1	0	0	0.103726644629966	0.337618874693428	0.0290645842209818	0.0101659286464403	0.130710452624881
GMNN	0	0	0	0	0.0556547636417591	0.226819700204274	0.0169525987840308	0.013389525039082	0.0585278699779551
GMPPA	0	0	0	0	0.218588770980478	0.480166538694084	0.0348459566578436	0.0164044919952628	0.191203386598031
GMPPB	0	1	0	0	0.185039665810948	0.398584028796895	0.0197124104981921	0.0119210742570474	0.189617129049013
GMPR	0	0	0	0	0.158291129600305	0.355258891914183	0.020599413607295	0.0182936459011189	0.169936273166298
GMPR2	0	0	0	0	0.158790636017721	0.421969299439207	0.0288555255999567	0.0108806171806844	0.168499185137211
GMPS	0	0	0	0	0.203479540664091	0.678504330155758	0.0473239567547527	0.0260385413564842	0.190492886185303
GNA11	0	0	0	0	0.248067639650366	0.43051800828065	0.0191243876284514	0.0126195033482665	0.196915487873836
GNA12	0	0	0	0	0.241139267423254	0.454165083127378	0.0161724629582254	0.00747516575945277	0.228589155546548
GNA13	0	0	1	0	0.160382869491891	0.417965541782113	0.0271120620759239	0.00715189379936487	0.161954026477232
GNA14	0	0	0	0	0.154340022609473	0.385893509523867	0.0236527212331471	0.0125641467218802	0.194842269152325
GNA15	0	1	0	0	0.209759315495057	0.422276154133536	0.0246402401931165	0.0114895988614593	0.210195525600684
GNAI1	0	2	0	0	0.126181402069544	0.370651334234562	0.0259286587132891	0.0147122647392823	0.142489388174492
GNAI2	0	1	0	0	0.198580150808256	0.404655488577917	0.0179405483320069	0.0131534598732897	0.158901697766037
GNAI3	0	1	0	0	0.122345886718022	0.361763304307583	0.0274506859375117	0.0137980766352969	0.119850339484044
GNAL	1	0	0	1	0.226318875675794	0.511409495633541	0.0260995281821315	0.0245302478014838	0.223482477663026
GNAO1	0	1	0	0	0.196166133269387	0.402697289300413	0.0208701616705306	0.0122477543744498	0.222090753230007
GNAQ	0	3	0	0	0.157035195483102	0.399427160041931	0.0317523633788885	0.0119154542593772	0.176385683217864
GNAS	2	7	0	0	0.520425156179232	1.23760011542013	0.0572569753158699	0.0274156729996578	0.557525960894124
GNAT1	0	0	0	0	0.241785173022632	0.425240647816497	0.0193805020219948	0.0168357901477493	0.24375281592484
GNAT2	0	0	0	0	0.143986322274323	0.359156317559729	0.022257225273395	0.0136318355048563	0.144816155850985
GNAT3	0	0	0	0	0.0958482707269083	0.343839498716215	0.0310677664402377	0.0154266668735798	0.116083259579558
GNAZ	0	0	0	0	0.213239327400907	0.407339591502717	0.0202431667468394	0.00281901669717522	0.172603574649532
GNB1	0	0	0	0	0.168263003302279	0.3818443422698	0.0193312341965211	0.0186778310252014	0.136475024028696
GNB1L	0	0	0	0	0.185280691400742	0.367268777649147	0.0232613130238322	0.00910407208237319	0.151622076838276
GNB2	0	0	0	0	0.182324180299199	0.372493794081359	0.0174196960270695	0.0135634287508482	0.160686746749509
GNB2L1	0	1	0	0	0.134628263723621	0.314806893424941	0.0216228333265327	0.0152831444902227	0.148169847051554
GNB3	0	1	0	0	0.160721082996896	0.367036014116932	0.0183787855097912	0.0136656915335675	0.14587980272581
GNB4	0	0	0	0	0.100971802314878	0.356582699379365	0.0268633821975683	0.0147004464241009	0.0875948981479057
GNB5	0	0	0	0	0.186583164205326	0.412478856214364	0.0279923577986995	0.0239435619988436	0.154008536038508
GNE	0	0	0	0	0.253250872096088	0.751079192256058	0.0484691222775369	0.0249995807563954	0.215261901745149
GNG10	0	0	0	0	0.0293036985053403	0.0645947677506167	0.00502249205318743	0.0024544133660728	0.0285827857322345
GNG11	0	1	0	0	0.0188851788876518	0.079901999037912	0.00536513520301268	0.0016368751473523	0.0182797286736433
GNG12	0	0	0	0	0.0225833796434589	0.0630867522809686	0.00493316596430471	0.00280924269724707	0.0219700481592683
GNG13	0	0	0	0	0.0365599017222131	0.0667393429565601	0.00414430478018886	0.00155434354583263	0.0279092669065654
GNG2	0	0	0	0	0.0415284233433297	0.096570386426916	0.00592473409741076	0.00583941045922575	0.0385349550430274
GNG3	0	0	0	0	0.0319873087007122	0.0818167424734394	0.00264129231402041	0.00163771148261035	0.0333446386234016
GNG4	1	0	0	0	0.0284884625653328	0.0773227569706443	0.00356578554742979	0.00151991905615521	0.0275732624481651
GNG5	0	0	0	0	0.0308303190451202	0.0708136744844256	0.00483072908815744	0.00153804544326827	0.0348041580158987
GNG5P2	0	0	0	0	0.033043228677472	0.065579470525338	0.00488400111191732	0	0.0390301152390554
GNG7	0	0	0	0	0.0310577738191666	0.0716058063711255	0.00354553476379786	0.00147244339750541	0.0269392312303428
GNG8	0	0	0	0	0.0438227015265175	0.0834841580099516	0.00220342855722149	0.0013130048962433	0.0316370917625852
GNGT1	0	0	0	0	0.0290528580588452	0.0746282534681149	0.0063379772566741	0.0016368751473523	0.0276535556005173
GNGT2	0	0	0	0	0.0390312965488308	0.0867130597994282	0.00485566067121554	0.00417590850623161	0.0332304147107399
GNL1	0	1	0	0	0.233518467102071	0.651894654711698	0.0514035387666794	0.0227568234729272	0.183395288857771
GNL2	0	0	0	0	0.219247609814953	0.757473971648107	0.0646203035180929	0.0343460093847711	0.202049011666908
GNL3	0	1	0	0	0.149231022433936	0.525512859400089	0.0412038918774803	0.0292033265528586	0.156167096846522
GNL3L	0	1	0	0	0.216714601244536	0.608741583715358	0.0379842367864594	0.0344396334736224	0.24076593519512
GNLY	0	0	0	0	0.0778446469174993	0.176936875643018	0.0110735803408477	0.010603494067313	0.077089075785489
GNMT	0	0	0	0	0.148516328330994	0.308347520889106	0.0129650544200419	0.0102491869767851	0.106116550736141
GNPAT	1	0	0	0	0.225154461131131	0.648237900859437	0.0469036889547901	0.0371032121535959	0.220231468826157
GNPDA1	0	0	0	0	0.130613981020004	0.282927118656746	0.0148384086721789	0.00963246251866366	0.121823574385801
GNPDA2	0	0	0	0	0.0707700600272068	0.254706948446024	0.0136322762706977	0.0077745608572994	0.0657841093671353
GNPNAT1	0	0	0	0	0.0483841616672002	0.172611313623555	0.0106245040542267	0.00864822654132254	0.044221056825605
GNPTAB	0	1	0	0	0.407511705176882	1.21174496007777	0.0923049868376576	0.0407772468780234	0.405838618456108
GNPTG	0	0	0	0	0.168449293488399	0.330696471766904	0.0181322306928117	0.0196880646589704	0.141798870953526
GNRH1	0	0	0	0	0.0357253939679099	0.0985479677769084	0.00837195072970857	0.00445672817978558	0.0278450735429685
GNRH2	0	0	0	0	0.0440315716911662	0.110667067123983	0.0115651059211322	0.00441477894441982	0.0432803106716326
GNRHR	1	0	0	0	0.138172674080082	0.291869225890323	0.0231928147445479	0.00435475431784739	0.126377093738341
GNS	1	1	1	0	0.214330640853222	0.566627829004715	0.037878745621419	0.0340903936772441	0.208625130204531
GOLGA1	0	2	0	0	0.269030998947813	0.775502816798268	0.0714957743090032	0.0443962607051426	0.217134714618699
GOLGA2	1	0	0	0	0.384962913683587	1.04763604908313	0.0851602881865925	0.0606774590215252	0.317500268233433
GOLGA3	0	2	0	1	0.70244656617915	1.58988561530081	0.117855307285683	0.0449698234439854	0.543152143447807
GOLGA4	0	0	0	0	0.570783451959231	2.25755028535767	0.263037328779879	0.0504353075088359	0.542447061406592
GOLGA5	0	0	0	0	0.216148309597319	0.753863113203053	0.0949262450624255	0.0261301691696119	0.18051285762471
GOLGA6A	0	0	0	0	0.261840506626658	0.70551044349225	0.066045703593521	0.0362996461901064	0.135647428520511
GOLGA6B	0	2	0	0	0.262510349525562	0.705748073610872	0.0654775052070259	0.0374891235438071	0.106357751499623
GOLGA6C	0	1	0	0	0.262509418178227	0.707500701112674	0.064401998887373	0.0374891235438071	0.11470658034064
GOLGA6D	0	0	0	0	0.26016228461447	0.699355720817386	0.0658108404990768	0.0362996461901064	0.0816504891571528
GOLGA6L1	0	0	0	0	0.216653540597081	0.718861346311724	0.0743466564247375	0.0151446523784888	0.117134464600289
GOLGA6L10	0	0	0	0	0.1620021018149	0.490259288974327	0.0408975864091999	0.0200920582606723	0.0436934217548088
GOLGA6L18	0	0	0	0	0.176230385185649	0.565973657763773	0.0477440268835754	0.0200920582606723	0.0502686735533643
GOLGA6L19	0	0	0	0	0.180849812326516	0.580478354747277	0.0495306530271207	0.0200920582606723	0.0424138362224229
GOLGA6L2	0	0	0	0	0.276890353498046	1.06217968462444	0.0946637959597848	0.0158244367411143	0.370562573854509
GOLGA6L20	0	0	0	0	0.151979741264944	0.449537054053405	0.0358644627401886	0.0200561823099317	0.0407115009198702
GOLGA6L4	0	1	0	0	0.18976701632711	0.603997298663726	0.0512624751257446	0.0200445826020225	0.0687212869959132
GOLGA6L6	0	0	0	0	0.241604313581201	0.819779911180055	0.0867820681644099	0.0135165346477576	0.111326680149002
GOLGA6L9	0	0	0	0	0.14842034899592	0.436581529730455	0.0356448256929357	0.0201283084583307	0.0397497071378931
GOLGA7	0	0	0	0	0.0498856792777536	0.147275753927315	0.0160034229080232	0.00928833331187904	0.04906945059076
GOLGA7B	0	1	0	0	0.0981628340174193	0.240346682041938	0.0128614043813141	0	0.106696140711583
GOLGA8A	0	1	0	0	0.249138320882732	0.676552356922318	0.0524400364722307	0.0353291616042825	0.0772668650030914
GOLGA8B	0	0	0	0	0.246850100992323	0.672695139148135	0.0529905440797965	0.0353291616042825	0.0611760598239631
GOLGA8F	0	0	0	0	0.225726969999107	0.654129673775624	0.0530064660442769	0.0429145828022259	0.0713619013573408
GOLGA8G	0	0	0	0	0.225726969999107	0.654129673775624	0.0530064660442769	0.0429620584608757	0.0746721720069015
GOLGA8H	0	2	0	0	0.214448323707325	0.623138370724525	0.0577207605438791	0.0459156133146337	0.0835546119848907
GOLGA8I	0	0	0	0	0.209056102199962	0.617614137889067	0.0574953281223775	0.0458976671755698	0.126698507493027
GOLGA8J	0	2	0	0	0.212784239570822	0.632021456509016	0.0568605466319807	0.0476093958068224	0.0782721450020632
